incident_id,date,category,severity_level,sla_breached,time_to_resolve_hours,root_cause,region,channel,subsystem,is_repeated_incident,financial_impact_usd
3719,2024-03-03,Payments,Low,No,9.2,System Error,North America,Web,Core Banking,0,1433.76
4562,2024-03-03,Login/Authentication,Low,No,5.5,Vendor Delay,EMEA,Web,Customer Onboarding,1,23285.78
3228,2024-03-03,Settlement Delay,Low,No,5.5,Vendor Delay,LATAM,Web,Data Warehouse,0,1143.47
158,2024-03-03,Login/Authentication,Low,No,13.6,Vendor Delay,EMEA,API,Customer Onboarding,0,2716.01
3558,2024-03-03,Fraud Alert,Medium,No,7.7,Configuration Issue,LATAM,API,Payments Gateway,0,2794.71
4951,2024-03-03,Payments,Critical,No,15.4,User Error,APAC,Mobile,Risk Scoring Engine,0,1027.92
4695,2024-03-03,Card Transactions,Low,Yes,1.0,Network Issue,North America,Mobile,Authentication Server,0,1531.18
2129,2024-03-03,Payments,Low,No,13.4,Policy Exception,North America,API,Authentication Server,0,2668.54
11323,2024-03-03,Payments,Medium,No,7.6,Vendor Delay,LATAM,Web,Authentication Server,0,2305.18
11408,2024-03-03,Card Transactions,Low,Yes,7.1,Configuration Issue,APAC,Mobile,Core Banking,0,32506.34
3610,2024-03-03,Funds Transfer,Critical,Yes,10.3,Network Issue,LATAM,Mobile,Risk Scoring Engine,1,2406.73
2878,2024-03-04,Fraud Alert,Low,Yes,9.9,User Error,APAC,Branch,Risk Scoring Engine,1,1069.62
9419,2024-03-04,Settlement Delay,Low,Yes,8.7,Network Issue,APAC,Web,Risk Scoring Engine,0,2791.46
7538,2024-03-04,Settlement Delay,Low,No,10.5,Configuration Issue,EMEA,API,Customer Onboarding,0,1905.25
2746,2024-03-04,API Failure,Medium,No,13.9,Network Issue,LATAM,API,Customer Onboarding,1,1796.49
3108,2024-03-04,Settlement Delay,Medium,No,12.6,System Error,APAC,Web,Payments Gateway,0,2986.46
4781,2024-03-04,Account Update,Medium,No,6.6,Vendor Delay,APAC,Mobile,Customer Onboarding,0,1282.14
9334,2024-03-04,Payments,Medium,No,8.5,Vendor Delay,EMEA,API,Authentication Server,0,2461.39
3079,2024-03-04,Payments,High,Yes,8.0,Vendor Delay,LATAM,Web,Risk Scoring Engine,0,1104.14
9300,2024-03-04,Fraud Alert,Low,Yes,14.2,User Error,EMEA,API,Payments Gateway,0,824.58
10709,2024-03-04,Payments,Low,No,7.9,Network Issue,North America,Branch,Risk Scoring Engine,0,2889.97
5674,2024-03-04,Payments,High,No,7.3,System Error,EMEA,Web,Customer Onboarding,0,2264.09
6009,2024-03-04,Fraud Alert,Low,No,6.0,Vendor Delay,North America,Mobile,Customer Onboarding,1,667.42
1648,2024-03-04,Funds Transfer,Medium,No,16.6,System Error,EMEA,API,Risk Scoring Engine,0,38237.33
11634,2024-03-04,Fraud Alert,Low,No,18.2,Policy Exception,LATAM,Web,Risk Scoring Engine,0,2396.34
5104,2024-03-04,Account Update,High,Yes,14.1,Network Issue,APAC,Mobile,Risk Scoring Engine,0,2918.39
9223,2024-03-04,Settlement Delay,Low,Yes,8.8,Vendor Delay,APAC,API,Risk Scoring Engine,0,11532.11
3939,2024-03-04,Payments,Low,No,17.5,Configuration Issue,LATAM,Branch,Payments Gateway,0,2836.61
7514,2024-03-04,Payments,Medium,No,11.2,Policy Exception,North America,Branch,Customer Onboarding,0,208.14
2167,2024-03-04,Card Transactions,Low,No,13.1,Vendor Delay,EMEA,Mobile,Core Banking,0,1679.58
11700,2024-03-04,Payments,Medium,No,15.2,User Error,EMEA,Mobile,Payments Gateway,0,2097.41
7005,2024-03-05,Login/Authentication,Low,No,16.4,User Error,North America,Web,Customer Onboarding,0,730.7
10697,2024-03-05,Fraud Alert,Low,Yes,10.5,System Error,EMEA,API,Payments Gateway,0,1530.37
10683,2024-03-05,Fraud Alert,Low,No,6.4,System Error,North America,Web,Authentication Server,1,2118.6
8034,2024-03-05,Funds Transfer,Medium,No,11.4,Policy Exception,APAC,Branch,Core Banking,0,810.97
4513,2024-03-05,Fraud Alert,Low,Yes,6.2,System Error,APAC,API,Risk Scoring Engine,0,857.84
7784,2024-03-05,API Failure,Low,No,7.9,System Error,EMEA,Web,Authentication Server,0,959.91
9422,2024-03-05,Funds Transfer,Medium,No,12.1,User Error,LATAM,Mobile,Core Banking,0,1325.69
618,2024-03-05,Settlement Delay,Medium,No,5.8,Network Issue,EMEA,Web,Risk Scoring Engine,0,1045.95
3844,2024-03-05,Funds Transfer,Low,No,17.7,Configuration Issue,LATAM,Web,Payments Gateway,0,2914.58
9995,2024-03-05,Card Transactions,High,No,9.2,Network Issue,EMEA,Branch,Payments Gateway,1,1033.73
6652,2024-03-05,Login/Authentication,Low,No,12.1,Network Issue,APAC,Web,Authentication Server,0,1914.96
5680,2024-03-05,Payments,Low,No,9.8,Vendor Delay,APAC,Branch,Core Banking,0,2265.88
4430,2024-03-05,Card Transactions,Low,No,6.6,Network Issue,LATAM,Mobile,Core Banking,0,958.47
8216,2024-03-05,Payments,Low,No,13.1,Configuration Issue,EMEA,Web,Data Warehouse,0,665.53
5698,2024-03-05,Login/Authentication,Medium,Yes,10.9,User Error,APAC,Web,Payments Gateway,0,1735.16
9957,2024-03-05,Payments,Low,Yes,5.2,Configuration Issue,North America,API,Payments Gateway,0,184.91
578,2024-03-05,API Failure,Medium,No,3.8,Configuration Issue,EMEA,Web,Core Banking,0,2357.96
6471,2024-03-05,Payments,Medium,No,11.2,Network Issue,North America,Web,Customer Onboarding,0,48043.54
8041,2024-03-05,Fraud Alert,Critical,No,11.5,Network Issue,APAC,API,Authentication Server,0,2487.68
3323,2024-03-06,API Failure,Medium,No,17.4,Policy Exception,EMEA,Mobile,Risk Scoring Engine,0,2767.79
6270,2024-03-06,Card Transactions,Low,No,11.3,System Error,APAC,Branch,Customer Onboarding,1,433.03
2022,2024-03-06,Settlement Delay,Low,Yes,13.4,System Error,EMEA,Web,Data Warehouse,0,627.54
8751,2024-03-06,Funds Transfer,Low,No,11.9,Network Issue,APAC,API,Customer Onboarding,0,772.46
7875,2024-03-06,Payments,High,No,12.7,User Error,LATAM,Branch,Core Banking,0,2071.91
11013,2024-03-06,Fraud Alert,Low,No,12.7,Configuration Issue,EMEA,Mobile,Data Warehouse,0,2077.4
3775,2024-03-06,Payments,Low,No,9.6,Policy Exception,LATAM,Branch,Data Warehouse,1,2757.2
8683,2024-03-06,Funds Transfer,Low,No,11.5,System Error,EMEA,API,Data Warehouse,0,1073.29
3738,2024-03-06,Settlement Delay,Low,No,10.2,Network Issue,EMEA,API,Payments Gateway,0,2703.81
1033,2024-03-06,Login/Authentication,Low,No,11.8,Configuration Issue,North America,Web,Risk Scoring Engine,0,1451.3
2311,2024-03-06,Funds Transfer,Low,No,12.9,Vendor Delay,LATAM,Mobile,Authentication Server,0,2169.2
11569,2024-03-06,Fraud Alert,Low,No,11.3,System Error,APAC,Branch,Authentication Server,0,315.29
5159,2024-03-06,API Failure,Low,No,8.8,User Error,North America,Mobile,Core Banking,0,176.85
8991,2024-03-06,Card Transactions,Low,No,7.8,Network Issue,APAC,Web,Authentication Server,0,2749.15
11516,2024-03-06,Card Transactions,Medium,Yes,8.8,System Error,EMEA,Web,Payments Gateway,0,1021.66
8905,2024-03-06,Settlement Delay,Low,No,14.6,User Error,North America,Mobile,Authentication Server,1,2862.21
556,2024-03-06,Account Update,Low,No,6.3,Network Issue,LATAM,Branch,Payments Gateway,0,24512.81
1362,2024-03-06,Payments,Critical,No,13.3,Network Issue,North America,Web,Data Warehouse,0,1037.57
1420,2024-03-07,Login/Authentication,Low,No,15.7,Vendor Delay,EMEA,API,Core Banking,1,1958.84
10268,2024-03-07,Fraud Alert,High,No,10.1,Configuration Issue,LATAM,Web,Risk Scoring Engine,0,1504.56
4747,2024-03-07,Funds Transfer,Medium,No,8.5,Policy Exception,EMEA,API,Authentication Server,0,486.9
8263,2024-03-07,Settlement Delay,Low,No,17.0,User Error,APAC,Web,Data Warehouse,0,207.61
1322,2024-03-07,Payments,Low,Yes,9.5,Network Issue,EMEA,API,Risk Scoring Engine,0,2168.17
1439,2024-03-07,Account Update,Medium,No,9.9,Vendor Delay,APAC,Branch,Data Warehouse,0,1616.49
2188,2024-03-07,Payments,Low,No,12.7,User Error,North America,Mobile,Data Warehouse,0,592.84
5944,2024-03-07,Settlement Delay,Medium,Yes,11.8,Configuration Issue,EMEA,Web,Customer Onboarding,0,2840.51
518,2024-03-07,Settlement Delay,Critical,Yes,11.8,System Error,APAC,Web,Authentication Server,0,1310.59
1146,2024-03-07,Card Transactions,Low,No,11.9,Policy Exception,LATAM,API,Data Warehouse,0,356.22
10616,2024-03-07,Card Transactions,Medium,No,16.9,Network Issue,North America,API,Core Banking,0,2291.75
3928,2024-03-07,Login/Authentication,High,No,8.0,User Error,LATAM,Branch,Core Banking,0,2181.58
9118,2024-03-07,API Failure,Low,Yes,6.3,Vendor Delay,APAC,Web,Authentication Server,0,1651.49
5146,2024-03-07,API Failure,Medium,No,6.5,User Error,EMEA,Mobile,Data Warehouse,0,2794.61
4155,2024-03-07,Login/Authentication,Low,Yes,7.7,Vendor Delay,EMEA,Mobile,Customer Onboarding,1,2926.62
11481,2024-03-07,Fraud Alert,Medium,No,5.6,Configuration Issue,LATAM,Mobile,Customer Onboarding,0,1214.79
4365,2024-03-07,Card Transactions,Medium,No,9.8,System Error,LATAM,API,Core Banking,1,1060.29
5249,2024-03-07,Payments,Low,No,12.3,Vendor Delay,APAC,API,Authentication Server,1,2834.73
1068,2024-03-07,Card Transactions,Medium,Yes,6.1,Policy Exception,EMEA,Mobile,Core Banking,1,1528.25
3267,2024-03-07,Account Update,Low,Yes,10.8,Vendor Delay,North America,Web,Data Warehouse,0,1893.39
8438,2024-03-08,Funds Transfer,Low,No,7.0,System Error,APAC,Web,Payments Gateway,0,1084.86
2771,2024-03-08,API Failure,Low,No,3.5,Vendor Delay,LATAM,Web,Customer Onboarding,0,1574.64
66,2024-03-08,API Failure,Medium,No,11.3,Vendor Delay,EMEA,API,Payments Gateway,0,1294.61
3154,2024-03-08,Account Update,Medium,No,7.9,Network Issue,EMEA,Branch,Core Banking,0,850.19
11637,2024-03-08,Settlement Delay,Critical,No,10.2,Vendor Delay,North America,Mobile,Payments Gateway,0,2831.36
451,2024-03-08,Card Transactions,Low,No,10.3,Vendor Delay,LATAM,API,Core Banking,0,2867.8
8337,2024-03-08,Fraud Alert,Low,No,13.6,Network Issue,North America,API,Payments Gateway,0,355.25
2652,2024-03-08,Settlement Delay,High,No,6.7,Configuration Issue,North America,API,Risk Scoring Engine,0,24229.82
8248,2024-03-08,Account Update,Low,No,15.8,Vendor Delay,LATAM,API,Risk Scoring Engine,0,874.88
5407,2024-03-08,Account Update,Low,Yes,9.5,Configuration Issue,EMEA,Mobile,Data Warehouse,1,1222.48
11052,2024-03-08,Funds Transfer,High,Yes,10.9,Network Issue,APAC,API,Customer Onboarding,0,2047.18
5473,2024-03-08,Funds Transfer,Medium,Yes,17.3,Policy Exception,North America,Branch,Customer Onboarding,0,2640.28
9003,2024-03-08,Fraud Alert,Low,No,9.0,User Error,EMEA,API,Payments Gateway,0,1680.67
3723,2024-03-08,API Failure,Low,No,13.6,System Error,LATAM,API,Payments Gateway,0,1747.98
9139,2024-03-09,Card Transactions,Medium,No,17.0,Vendor Delay,APAC,API,Payments Gateway,0,1237.08
1727,2024-03-09,Login/Authentication,Medium,Yes,7.8,Policy Exception,North America,Branch,Payments Gateway,0,2291.7
10249,2024-03-09,API Failure,High,No,12.2,Configuration Issue,EMEA,Mobile,Data Warehouse,0,1900.72
11526,2024-03-09,Payments,Medium,No,11.2,Vendor Delay,LATAM,Branch,Payments Gateway,0,811.35
5859,2024-03-09,Settlement Delay,Low,No,7.5,System Error,APAC,Web,Data Warehouse,1,492.38
27,2024-03-09,Card Transactions,Low,No,19.5,Policy Exception,LATAM,Web,Core Banking,0,1207.48
4683,2024-03-09,Card Transactions,Low,No,9.3,Vendor Delay,APAC,API,Risk Scoring Engine,0,1538.84
8647,2024-03-09,API Failure,Medium,Yes,13.8,System Error,APAC,API,Core Banking,0,873.46
7210,2024-03-09,Account Update,Medium,No,7.1,Policy Exception,APAC,Branch,Payments Gateway,0,1159.18
3407,2024-03-09,Payments,Low,No,7.4,Vendor Delay,EMEA,API,Authentication Server,0,2158.65
7824,2024-03-09,Settlement Delay,Medium,No,10.8,User Error,North America,Mobile,Risk Scoring Engine,0,1490.29
3982,2024-03-09,Login/Authentication,Low,No,7.6,Network Issue,APAC,API,Customer Onboarding,0,97.51
6379,2024-03-09,Card Transactions,Low,No,15.6,System Error,APAC,Mobile,Core Banking,1,999.1
8691,2024-03-09,Funds Transfer,Medium,Yes,22.3,Vendor Delay,APAC,Branch,Payments Gateway,0,1247.94
11122,2024-03-09,Settlement Delay,Medium,No,17.1,Vendor Delay,LATAM,Web,Core Banking,0,13636.06
1696,2024-03-09,API Failure,Low,No,10.7,Configuration Issue,North America,API,Payments Gateway,0,2443.2
6662,2024-03-09,Fraud Alert,Low,No,8.8,Policy Exception,EMEA,Branch,Authentication Server,0,2839.76
6679,2024-03-09,Account Update,Low,No,11.1,Vendor Delay,North America,Branch,Customer Onboarding,0,1560.92
367,2024-03-09,Settlement Delay,Low,No,12.2,Configuration Issue,APAC,Web,Data Warehouse,0,2290.3
5081,2024-03-09,Payments,Low,Yes,12.1,Policy Exception,LATAM,Mobile,Data Warehouse,0,23344.44
4309,2024-03-09,Funds Transfer,Medium,No,16.0,Vendor Delay,North America,Branch,Data Warehouse,0,8378.44
8172,2024-03-09,Card Transactions,High,No,6.7,Vendor Delay,APAC,Branch,Core Banking,0,755.58
9478,2024-03-09,Payments,Low,Yes,8.0,System Error,APAC,Branch,Authentication Server,0,567.23
512,2024-03-09,Payments,Medium,No,13.3,Policy Exception,North America,Web,Payments Gateway,0,198.72
9966,2024-03-09,Fraud Alert,Low,No,6.6,System Error,APAC,Branch,Payments Gateway,0,40596.82
428,2024-03-09,Funds Transfer,Low,No,12.7,Network Issue,North America,Web,Risk Scoring Engine,0,2284.89
6937,2024-03-09,Account Update,Low,No,10.1,Vendor Delay,EMEA,Web,Customer Onboarding,0,3.39
7155,2024-03-09,API Failure,Low,No,5.4,User Error,APAC,API,Customer Onboarding,0,617.43
8223,2024-03-09,Fraud Alert,Medium,Yes,3.0,Policy Exception,North America,Mobile,Customer Onboarding,1,2567.35
6741,2024-03-09,Fraud Alert,Medium,No,8.5,Policy Exception,LATAM,Mobile,Data Warehouse,0,1545.13
631,2024-03-09,Payments,Low,No,11.8,Vendor Delay,LATAM,API,Data Warehouse,0,2420.31
11289,2024-03-09,Settlement Delay,Medium,No,7.1,Vendor Delay,EMEA,Web,Payments Gateway,0,1684.29
6922,2024-03-09,Card Transactions,Low,No,5.6,User Error,LATAM,API,Data Warehouse,0,878.28
4460,2024-03-09,Card Transactions,Low,No,7.1,Network Issue,APAC,Branch,Risk Scoring Engine,0,435.78
262,2024-03-09,Settlement Delay,Low,Yes,9.0,System Error,North America,API,Authentication Server,1,2391.21
8880,2024-03-10,Funds Transfer,Low,Yes,9.5,Policy Exception,North America,Mobile,Authentication Server,0,26164.86
794,2024-03-10,Login/Authentication,Medium,Yes,7.0,Network Issue,EMEA,Mobile,Authentication Server,0,26508.94
5003,2024-03-10,Funds Transfer,Low,No,15.1,Policy Exception,North America,Branch,Risk Scoring Engine,0,2408.23
207,2024-03-10,Funds Transfer,High,No,8.3,Policy Exception,North America,Branch,Core Banking,0,687.14
5169,2024-03-10,API Failure,Medium,No,12.9,System Error,North America,API,Authentication Server,0,2852.33
1718,2024-03-10,Settlement Delay,Medium,Yes,10.0,System Error,North America,API,Payments Gateway,1,1132.28
2880,2024-03-10,Login/Authentication,Low,Yes,9.7,Network Issue,EMEA,Branch,Authentication Server,0,2459.93
11459,2024-03-10,Settlement Delay,Low,No,8.5,Vendor Delay,North America,Mobile,Authentication Server,0,2438.81
8356,2024-03-10,Settlement Delay,Low,No,10.2,Configuration Issue,EMEA,Branch,Risk Scoring Engine,0,2396.15
9561,2024-03-10,Account Update,Medium,No,6.0,User Error,EMEA,Web,Authentication Server,0,2124.52
11042,2024-03-10,Login/Authentication,Low,No,11.8,Vendor Delay,LATAM,Mobile,Customer Onboarding,0,1485.18
7684,2024-03-10,Settlement Delay,Medium,No,9.2,Configuration Issue,APAC,Web,Data Warehouse,0,2270.09
2915,2024-03-10,Fraud Alert,Low,Yes,8.9,User Error,LATAM,Branch,Payments Gateway,1,1288.47
8959,2024-03-10,Fraud Alert,Low,No,16.7,System Error,APAC,Mobile,Authentication Server,0,21264.01
191,2024-03-10,Settlement Delay,Low,No,9.2,System Error,EMEA,Branch,Customer Onboarding,0,2181.97
8132,2024-03-10,Account Update,Low,Yes,15.8,Vendor Delay,North America,Mobile,Core Banking,0,138.88
2086,2024-03-10,Card Transactions,Low,No,9.9,User Error,APAC,Mobile,Core Banking,0,1755.6
774,2024-03-10,Funds Transfer,Low,No,11.5,Configuration Issue,EMEA,Branch,Core Banking,0,2896.49
1997,2024-03-10,Fraud Alert,Critical,Yes,9.0,User Error,EMEA,Mobile,Risk Scoring Engine,0,1819.19
11971,2024-03-10,Settlement Delay,Low,No,10.6,System Error,North America,API,Core Banking,0,1059.44
9576,2024-03-10,Login/Authentication,Medium,No,5.6,Network Issue,EMEA,API,Core Banking,0,1456.36
6445,2024-03-10,Login/Authentication,Low,No,8.6,Configuration Issue,APAC,Branch,Customer Onboarding,0,1170.15
1596,2024-03-10,Funds Transfer,Low,Yes,9.6,Network Issue,LATAM,Mobile,Core Banking,0,453.9
342,2024-03-10,Settlement Delay,High,Yes,11.8,Network Issue,LATAM,Branch,Authentication Server,0,468.2
10533,2024-03-10,Payments,Medium,No,20.0,Configuration Issue,North America,Mobile,Payments Gateway,1,1413.91
5649,2024-03-11,Fraud Alert,Low,No,0.5,Policy Exception,APAC,Web,Core Banking,0,1467.34
6033,2024-03-11,Settlement Delay,Low,No,11.5,Vendor Delay,North America,Branch,Authentication Server,0,1487.19
11769,2024-03-11,Settlement Delay,Medium,No,0.5,User Error,EMEA,API,Data Warehouse,1,91.59
5183,2024-03-11,Payments,High,No,11.3,System Error,LATAM,API,Data Warehouse,0,26357.43
6998,2024-03-11,Settlement Delay,Medium,Yes,5.1,Vendor Delay,LATAM,Mobile,Customer Onboarding,0,1486.29
7786,2024-03-11,API Failure,Low,No,8.8,Configuration Issue,LATAM,Branch,Core Banking,0,928.69
9099,2024-03-11,Funds Transfer,High,No,12.4,User Error,North America,Mobile,Risk Scoring Engine,0,753.4
11870,2024-03-11,Settlement Delay,Low,No,7.8,System Error,APAC,API,Payments Gateway,0,749.06
5160,2024-03-11,Account Update,Low,No,9.1,Vendor Delay,North America,Mobile,Core Banking,0,1644.76
4307,2024-03-11,Payments,Low,No,8.7,Policy Exception,EMEA,Mobile,Data Warehouse,0,1974.78
5197,2024-03-11,Card Transactions,Low,No,8.3,Policy Exception,LATAM,Mobile,Payments Gateway,0,2704.87
10589,2024-03-11,Funds Transfer,Low,No,13.4,Configuration Issue,EMEA,API,Core Banking,0,1568.17
2226,2024-03-11,Fraud Alert,Medium,No,5.3,Configuration Issue,APAC,API,Risk Scoring Engine,0,1430.68
7988,2024-03-11,Login/Authentication,Low,No,5.5,Vendor Delay,EMEA,Branch,Core Banking,0,2129.55
8597,2024-03-11,API Failure,Medium,No,5.9,System Error,LATAM,API,Risk Scoring Engine,0,622.77
8594,2024-03-11,API Failure,Medium,No,12.3,Network Issue,EMEA,API,Risk Scoring Engine,0,1999.81
9772,2024-03-11,Fraud Alert,Low,No,10.8,Network Issue,North America,API,Core Banking,0,2825.6
5897,2024-03-11,Settlement Delay,Critical,No,2.7,Network Issue,APAC,API,Core Banking,0,759.47
9314,2024-03-11,Settlement Delay,Low,No,6.2,System Error,EMEA,Branch,Data Warehouse,0,2549.23
8317,2024-03-11,Payments,Low,No,12.7,System Error,EMEA,Mobile,Payments Gateway,0,63.69
5434,2024-03-11,Fraud Alert,Low,No,10.9,Vendor Delay,North America,Branch,Core Banking,0,2643.86
2807,2024-03-11,Fraud Alert,Low,Yes,7.5,System Error,LATAM,Mobile,Payments Gateway,0,1292.61
10359,2024-03-11,Account Update,Medium,Yes,9.6,Network Issue,EMEA,API,Core Banking,0,2308.42
9318,2024-03-11,Settlement Delay,Low,No,13.1,Network Issue,LATAM,API,Customer Onboarding,0,20607.38
5239,2024-03-11,Settlement Delay,Critical,No,13.4,Configuration Issue,EMEA,Mobile,Risk Scoring Engine,0,328.07
3619,2024-03-11,Funds Transfer,Medium,Yes,9.0,Policy Exception,North America,Branch,Payments Gateway,0,2655.15
5841,2024-03-11,Settlement Delay,Medium,No,14.9,Policy Exception,North America,Branch,Customer Onboarding,0,2217.46
8376,2024-03-12,API Failure,Low,No,13.6,Policy Exception,LATAM,Web,Authentication Server,0,1102.22
10536,2024-03-12,Card Transactions,Low,No,13.0,Network Issue,LATAM,API,Risk Scoring Engine,0,5483.91
3935,2024-03-12,Settlement Delay,Medium,No,9.8,Vendor Delay,EMEA,Mobile,Customer Onboarding,0,2871.08
1878,2024-03-12,Funds Transfer,High,No,8.3,Policy Exception,LATAM,Mobile,Payments Gateway,0,1135.19
924,2024-03-12,API Failure,Low,Yes,13.3,User Error,North America,Web,Customer Onboarding,0,1311.64
7876,2024-03-12,Login/Authentication,Low,Yes,14.6,Policy Exception,APAC,API,Payments Gateway,0,1559.43
264,2024-03-12,Funds Transfer,Low,Yes,12.6,Configuration Issue,EMEA,API,Core Banking,0,1816.74
10729,2024-03-12,Account Update,Medium,No,10.2,Policy Exception,LATAM,API,Payments Gateway,0,34812.62
5203,2024-03-12,Fraud Alert,Low,No,6.1,System Error,LATAM,Branch,Data Warehouse,0,2546.48
3491,2024-03-12,Payments,Medium,No,5.8,User Error,North America,Branch,Payments Gateway,1,2484.95
8607,2024-03-12,API Failure,Low,No,10.0,Policy Exception,LATAM,Branch,Data Warehouse,0,256.29
6061,2024-03-12,Funds Transfer,High,No,5.8,Configuration Issue,North America,Web,Data Warehouse,0,2283.11
2843,2024-03-12,Settlement Delay,Medium,No,13.2,Configuration Issue,LATAM,Web,Data Warehouse,0,20171.63
4700,2024-03-12,Login/Authentication,Low,No,13.8,Policy Exception,APAC,Mobile,Authentication Server,1,396.23
